"x1","x2","true_label"
1.06854792235733,0.116252924685756,0
0.971745273092516,0.0325018443277904,0
1.01807714800168,0.0611278918188862,0
1.0314647699221,0.037734877510169,0
1.01989633846459,-0.0246162241069693,0
0.994198355028994,0.00159954006618405,0
1.07486272219296,0.0460282493587785,0
0.994296103488357,-0.10236768514385,0
1.09965307600052,0.00794921179610128,0
0.99525943384,0.0965609025708271,0
1.06326229692575,0.0479933867046252,0
1.11193520112384,0.0550176326104056,0
0.92770447204385,0.118953439358254,0
0.982713120757254,0.054535990682873,0
0.989452040283164,0.119466957131665,0
1.02734169220104,0.0231796238209682,0
0.980718131360266,0.0391865288132937,0
0.861455175771131,0.0231187125048481,0
0.871562359900699,0.117301506068631,0
1.05885975069501,0.109028410244231,0
0.97675117734861,0.197676656912715,0
0.902207386121528,0.129737373489634,0
0.981827350042065,0.205752381144044,0
1.05026810571464,0.24155862722495,0
1.08336597489261,0.125977438448606,0
0.966115591255365,0.176167324301648,0
0.973769177975227,0.120715515150157,0
0.897428985294,0.206068044858372,0
1.00750743433788,0.121382152978021,0
0.951379227432265,0.130241167716952,0
1.00498890415325,0.202192024967523,0
1.01625675982105,0.198472976333167,0
1.03152967985768,0.213235935848606,0
0.948048960784477,0.20973595780876,0
1.00242502721565,0.185993280556709,0
0.889970096534738,0.212063202764513,0
0.935202161225507,0.305720424179773,0
0.930445690119921,0.229947999911445,0
0.850808079384518,0.171039405406408,0
0.971813476517685,0.200847594140864,0
0.978757712608032,0.194086950652697,0
0.948816967648805,0.210265402658827,0
1.00315172083376,0.198297811299483,0
0.927243785121916,0.136131300523199,0
0.893462248612682,0.306938171675421,0
0.981776350907312,0.312537258214408,0
0.917786883005655,0.273044379675,0
1.02874471103604,0.25541243506871,0
0.933112529902799,0.25700956062604,0
0.985574585753993,0.323559903756038,0
0.966958040879714,0.320943875747999,0
0.90970172761154,0.336678114003734,0
1.02567433669067,0.321805560990701,0
0.976989680541745,0.358467842633195,0
0.947252051637425,0.355017345426257,0
0.95447349269221,0.367305050763456,0
0.972455048072233,0.370102828071083,0
0.940789704892729,0.434300696135327,0
0.784413897958166,0.304342402873947,0
0.946045867978366,0.438383938195065,0
0.911136372828518,0.35211645456216,0
0.936419175657947,0.371422414671241,0
0.953871626785364,0.384555242534378,0
0.992353419562049,0.363905057757137,0
0.883551553459396,0.264424769682298,0
0.98255640385298,0.38225226796156,0
0.931698430209801,0.405736058452124,0
0.964271817295437,0.322532503901923,0
0.95578726653092,0.442651668068118,0
0.943163012516935,0.39101032321645,0
0.85229546851695,0.498963738864445,0
0.897238557739427,0.445505786912197,0
0.930184504506699,0.398491840002554,0
0.848557514142984,0.451968832489847,0
0.866281803204286,0.46209503580642,0
0.919627218391362,0.500434102284941,0
0.926105180446278,0.45258594028297,0
0.907968287701004,0.364340349589675,0
0.83753968838897,0.406586948406618,0
0.823853100562413,0.434250119636117,0
0.951456303839591,0.503949419272079,0
0.885661118449684,0.473898713211158,0
0.874096557749984,0.462907122819455,0
0.860504748126312,0.456846466186955,0
0.803673811812315,0.512221431224403,0
0.890796561120128,0.467390746986456,0
0.846112088240563,0.495471771327586,0
0.844569642115836,0.473754000392879,0
0.897079352639398,0.456704570456031,0
0.888171543008859,0.579220029251308,0
0.913325982003354,0.470908503248468,0
0.816515300514897,0.545735934695538,0
0.869411950515483,0.51895489917016,0
0.902987399393708,0.499699676673644,0
0.774396752228127,0.570824001440806,0
0.783367990571366,0.581729052503723,0
0.76625935353676,0.631497350184745,0
0.746291640377349,0.589694421870572,0
0.819625048348494,0.571656237453883,0
0.84462738930303,0.713826546683517,0
0.868324509055418,0.556289242735007,0
0.856790825205866,0.543721326871851,0
0.750637979260668,0.572178277323795,0
0.889435906454809,0.598442989557231,0
0.759854949803367,0.638991032176485,0
0.794619680176125,0.634743444978162,0
0.764350277800482,0.613620992967716,0
0.775433512491992,0.581013200216303,0
0.787017643926531,0.685115768675601,0
0.779592189417479,0.679446636326872,0
0.768374999005116,0.602271613825297,0
0.770998242416791,0.677662278402945,0
0.737257478073704,0.670634844971387,0
0.732222832690732,0.705173177318941,0
0.670253162435231,0.665149211095267,0
0.730035998663868,0.605343996309593,0
0.719335046768487,0.707225663457966,0
0.875847456297118,0.635341764502252,0
0.668403080355426,0.702788326020599,0
0.739098495714029,0.764725259676681,0
0.653252200903345,0.6147063847743,0
0.650080583818371,0.768312613769365,0
0.725477725628848,0.762417054169825,0
0.665022376617892,0.67283855696526,0
0.710346595240813,0.691196432229214,0
0.684580015089206,0.673926467182428,0
0.670836628828742,0.684131177937522,0
0.595785760942193,0.746033591621434,0
0.631254072215368,0.676478112717185,0
0.696911660249907,0.716255014089163,0
0.711733968886344,0.722893017952822,0
0.654099086620044,0.729547294322667,0
0.674109210519405,0.747706894519856,0
0.725586941180246,0.822692624021533,0
0.736745104381748,0.724497236740246,0
0.605180138462546,0.711490111541325,0
0.649427196894431,0.794988862887385,0
0.710599469334189,0.778508842476631,0
0.622243660010779,0.775355105252609,0
0.638286659947144,0.797165332687405,0
0.631759360890315,0.701039197072836,0
0.58681015502388,0.828789699382712,0
0.604064267356131,0.802279263111661,0
0.619905760938084,0.831076577323478,0
0.595739470373473,0.757481546339807,0
0.667132688577405,0.699175722817212,0
0.582419983533142,0.770877178581623,0
0.579793373752984,0.753566729007982,0
0.631253314427058,0.913817940550062,0
0.538526485440432,0.785745422222355,0
0.584221263894873,0.799342027809015,0
0.503566990842323,0.866949504560717,0
0.634367719103497,0.848460506949745,0
0.557169135163703,0.85470671454828,0
0.542278705937067,0.956316517608992,0
0.498555486392958,0.836481731269666,0
0.554854916632751,0.926946933943471,0
0.50998181696612,0.847853257509671,0
0.518052416898305,0.765662316201935,0
0.603820312038597,0.730663839773601,0
0.525348391139403,0.877889891547785,0
0.47520252940939,0.798789173830919,0
0.531597997162799,0.854162597638822,0
0.499925989352213,0.944194701859368,0
0.542168310335774,0.875946286192925,0
0.578873131685219,0.847442883947049,0
0.452181706321209,0.768745368779667,0
0.519093253002675,0.828083906347096,0
0.495130373215124,0.842443214460322,0
0.530169024483942,0.908507618385401,0
0.46838787423752,0.901508763648463,0
0.516174749701794,0.881037856540597,0
0.381539216894796,0.892320768935762,0
0.547694588353458,0.871836304472843,0
0.500871812974021,0.890652585011593,0
0.44448724731686,0.905588443670329,0
0.373950906157575,0.917290817889071,0
0.472909219708091,0.989006969513444,0
0.459258529725326,0.844781512227289,0
0.429103861170782,0.976844492353529,0
0.431300222246,0.939365370739576,0
0.388810969049928,0.831173045010474,0
0.430729175382431,0.897200827740035,0
0.42127763516154,0.882163645364894,0
0.38682191484414,0.869522164919189,0
0.328197130321999,0.841782941805878,0
0.424254826702013,0.896440828741855,0
0.411120212323903,0.90181008450067,0
0.335772849887511,0.909796397927761,0
0.292021603404559,0.825276794757322,0
0.376147037537384,0.952729651406303,0
0.342778303588312,0.970257245877013,0
0.366782611134785,0.974670008509731,0
0.28355718876306,0.975936003702478,0
0.294390272126975,0.949598252395037,0
0.390715449770674,1.01512715469296,0
0.350680030226978,0.899986269277791,0
0.3538671401559,0.884540789701869,0
0.409342800160224,0.964787410117023,0
0.319048436308588,0.971923636784605,0
0.206574499301199,0.914505877957058,0
0.317311263933262,0.95557354724338,0
0.353178187630696,0.971782459898596,0
0.391566743141418,0.97643664029523,0
0.213713112138661,1.00307857320429,0
0.218968625205511,1.00768003602187,0
0.235164585192306,0.841292057471508,0
0.211686397306905,1.050815772226,0
0.226025052225742,0.988861614571399,0
0.242956153332809,0.939150584707502,0
0.18606676515091,0.913506146456899,0
0.341869536317954,1.01602092706816,0
0.23929321186236,0.98866438378362,0
0.223573345046363,1.0276174130938,0
0.246424979213062,0.972111874745561,0
0.21737121826876,0.964327800853618,0
0.202743977223365,1.08991224814559,0
0.277027372483325,0.877340094356753,0
0.186168059338831,0.999945279097935,0
0.126663218975811,1.00086117615411,0
0.203942918644495,1.00473733397808,0
0.160892756098163,1.01185268906946,0
0.146180396865074,0.971229414450309,0
0.112658615038745,1.04442918308384,0
0.181271861505223,0.864426876612043,0
0.144934709825409,0.947849257633386,0
0.173194973578775,0.983118009230585,0
0.129463445975469,0.998144510969932,0
0.102021065270468,1.01117689749005,0
0.191217244666114,1.02364987060742,0
0.1088713051525,0.917047630667881,0
0.163606313260636,0.993608346117226,0
0.0498742083931864,1.02014515222868,0
0.0803877833271729,1.06092608359016,0
0.0839621665665134,0.98956401916741,0
0.0716137523050249,1.07579354758615,0
0.15232604633905,0.982313864866012,0
0.0774777689174915,0.99441006541535,0
0.0845494887035049,1.00539086727663,0
0.0189389356754597,0.972696788506361,0
0.0233133638629829,1.0340088246799,0
0.103392010484352,0.931279096895486,0
0.110124865545647,0.998603243667143,0
0.103354313133548,0.972135661826687,0
-0.0344119989871762,0.972046866161482,0
0.130825240751064,1.05717097353121,0
0.0728770773431041,1.05236821848198,0
0.0144029190979531,1.07977746397257,0
0.0446239138631167,0.986765569268907,0
-0.0454213782259833,1.00161508478065,0
-0.0579556953095524,0.922415880019011,0
-0.0069910023763237,0.980546437423104,0
-0.0756635851327547,1.08808354364644,0
-0.0125324859251393,0.978930848006495,0
0.0365580889109896,0.941281769739518,0
-0.0863135396373277,1.00149528151322,0
-0.0778331664036959,1.06148724582664,0
-0.0448725853433254,0.919986856721833,0
-0.104368371047915,0.985877438464191,0
-0.0789384256827752,1.02160344934362,0
-0.0224197504850855,1.09669231634942,0
-0.0238609454498262,0.966599871168394,0
-0.0594236707310573,1.07287605242143,0
-0.177468478892837,0.974745510134331,0
-0.0938618595528759,0.944285188263226,0
-0.0441910756072581,0.938525680972903,0
-0.0630338362753674,0.983554383742743,0
-0.119494153603847,0.992816016183466,0
-0.251205203895061,0.977079724496176,0
-0.119411158968014,1.04508467052278,0
-0.100017829587999,1.00115992910996,0
-0.132656057575301,0.985561541658606,0
-0.133311082831971,0.959855975636356,0
-0.125833318502935,0.924274440198484,0
-0.173463108349269,0.890161238670787,0
-0.0943546550543104,0.997811324884971,0
-0.142545505079407,0.987381572640293,0
-0.234403715061617,1.05330089299218,0
-0.109389626955341,0.998500334379371,0
-0.124436577271833,1.02266343905732,0
-0.149639630996327,0.983669827727908,0
-0.280151039952715,0.939483353362499,0
-0.231653318485994,0.993621775057766,0
-0.177572688206684,0.994830475676231,0
-0.213314358583969,0.935634102413603,0
-0.204243381949766,0.973690186669282,0
-0.104799072628121,1.073751997647,0
-0.274823490838066,0.915796279845183,0
-0.345680933715253,1.04437664339345,0
-0.232443104066389,0.957883920741553,0
-0.286604893778805,1.04178413180689,0
-0.236010185734773,0.923908823533175,0
-0.305008422600294,0.961106304682149,0
-0.159852880913555,0.978294108523522,0
-0.282696702065738,0.955381125228214,0
-0.30642296735219,0.992187690361651,0
-0.296902855600783,0.949109763669676,0
-0.251483762081435,1.01606065194645,0
-0.295755379801442,0.962264212915995,0
-0.387901798148339,0.986452682356134,0
-0.312838403269792,0.890605085593958,0
-0.280569269469424,0.914976049583442,0
-0.322593217676306,1.0003464218275,0
